IT1cds45	WP_072847974.1	33.784	74	32	4	2	61	234	304	5.6	34.7	369	61	98	98	NADH:flavin oxidoreductase [Anaerotignum lactatifermentans]	firmicutes	160404;1121323	Anaerotignum lactatifermentans;Anaerotignum lactatifermentans DSM 14214	Bacteria
IT1cds46	KZK74952.1	48.049	487	234	6	10	495	3	471	2.38e-150	447	473	498	98	98	aromatic hydrocarbon degradation protein [Pelodictyon luteolum]	green sulfur bacteria	1100	Pelodictyon luteolum	Bacteria
IT1cds47	WP_051281748.1	39.706	544	301	10	391	916	368	902	3.76e-96	335	1025	935	56	56	PAS domain-containing sensor histidine kinase [Azovibrio restrictus]	b-proteobacteria	146938	Azovibrio restrictus	Bacteria
IT1cds48	PCI39183.1	34.185	822	512	12	655	1470	110	908	5.54e-129	439	1123	1479	55	55	hypothetical protein COB46_09560 [Rhodospirillaceae bacterium]	a-proteobacteria	1898112	Rhodospirillaceae bacterium	Bacteria
IT1cds49	WP_019999755.1	33.884	121	75	1	15	135	454	569	5.10e-13	75.5	577	144	84	84	MULTISPECIES: methyl-accepting chemotaxis protein [Desulfovibrionaceae]	d-proteobacteria	876;194924	Desulfovibrio desulfuricans;Desulfovibrionaceae	Bacteria
IT1cds50	ADI02192.1	40.936	171	98	1	8	178	22	189	1.12e-34	132	227	220	78	78	siroheme synthase [Syntrophothermus lipocalidus DSM 12680]	firmicutes	643648	Syntrophothermus lipocalidus DSM 12680	Bacteria
IT1cds51	WP_072284120.1	64.574	940	328	3	1	940	1	935	0.0	1258	937	941	99	99	excinuclease ABC subunit UvrA [Pelobacter sp. SFB93]	d-proteobacteria	1842532	Pelobacter sp. SFB93	Bacteria
IT1cds52	WP_025950128.1	35.912	181	105	3	8	183	15	189	4.24e-34	128	198	183	96	96	DUF2703 domain-containing protein [Geobacillus thermocatenulatus]	firmicutes	33938;1547578	Geobacillus thermocatenulatus;Geobacillus sp. BCO2	Bacteria
IT1cds53	WP_054721955.1	33.696	184	114	2	48	228	1	179	6.89e-31	122	183	237	76	76	RNA polymerase sigma factor SigZ [Marinifilum fragile]	CFB group bacteria	570161	Marinifilum fragile	Bacteria
IT1cds54	KPL22405.1	54.688	320	140	3	1	320	1	315	2.93e-107	324	316	323	99	99	alcohol dehydrogenase [Anaerolineae bacterium SM23_84]	GNS bacteria	1703388	Anaerolineae bacterium SM23_84	Bacteria
IT1cds55	WP_101768159.1	28.455	123	76	3	224	342	26	140	9.46e-07	58.2	140	344	35	35	flagellar basal body-associated protein FliL [Photobacterium carnosum]	g-proteobacteria	2023717	Photobacterium carnosum	Bacteria
IT1cds56	PCI08843.1	31.579	304	182	7	1	285	41	337	6.25e-32	131	360	306	93	93	hypothetical protein COB77_01390 [Gammaproteobacteria bacterium]	g-proteobacteria	1913989	Gammaproteobacteria bacterium	Bacteria
IT1cds57	KPA16366.1	33.540	644	310	9	24	664	25	553	3.93e-95	313	553	666	96	96	methyl-accepting chemotaxis sensory transducer [Candidatus Magnetomorum sp. HK-1]	d-proteobacteria	1509431	Candidatus Magnetomorum sp. HK-1	Bacteria
IT1cds58	KPJ97158.1	55.440	386	158	4	18	400	27	401	3.17e-138	409	401	400	96	96	hypothetical protein AMJ55_00055 [Gammaproteobacteria bacterium SG8_15]	g-proteobacteria	1703403	Gammaproteobacteria bacterium SG8_15	Bacteria
IT1cds59	KPJ97159.1	65.546	238	82	0	32	269	24	261	1.74e-116	343	261	269	88	88	hypothetical protein AMJ55_00060 [Gammaproteobacteria bacterium SG8_15]	g-proteobacteria	1703403	Gammaproteobacteria bacterium SG8_15	Bacteria
IT1cds60	WP_069472222.1	59.711	762	303	4	1	760	1	760	0.0	920	760	786	98	97	RND transporter [Candidatus Marithrix sp. Canyon 246]	g-proteobacteria	1827136	Candidatus Marithrix sp. Canyon 246	Bacteria
IT1cds61	PVV09696.1	48.454	194	100	0	31	224	12	205	1.06e-53	180	205	224	87	87	hypothetical protein B6D77_09720 [gamma proteobacterium symbiont of Ctena orbiculata]	g-proteobacteria	1968598	gamma proteobacterium symbiont of Ctena orbiculata	Bacteria
IT1cds62	WP_008629324.1	28.358	268	153	11	21	273	133	376	4.28e-10	70.5	385	284	89	89	hypothetical protein [Mariniradius saccharolyticus]	CFB group bacteria	1239962;1245591	Mariniradius saccharolyticus AK6;Mariniradius saccharolyticus	Bacteria
IT1cds63	PLY14393.1	35.685	482	304	4	22	501	24	501	1.56e-75	256	526	513	94	94	hypothetical protein C0631_11040 [Sedimenticola sp.]	g-proteobacteria	1940285	Sedimenticola sp.	Bacteria
IT1cds64	WP_109265755.1	49.693	326	163	1	5	329	9	334	1.26e-107	327	345	349	93	93	tRNA 2-selenouridine(34) synthase MnmH [Marinilabilia sp. WTE]	CFB group bacteria	2162893	Marinilabilia sp. WTE	Bacteria
IT1cds65	WP_101309655.1	58.501	347	142	2	1	347	1	345	1.77e-147	429	346	349	99	99	selenide, water dikinase SelD [Labilibaculum manganireducens]	CFB group bacteria	1940525	Labilibaculum manganireducens	Bacteria
IT1cds66	WP_070394191.1	47.135	384	200	3	5	386	6	388	5.15e-116	352	394	392	97	97	DUF3095 domain-containing protein [Moorea producens]	cyanobacteria	1155739;1458985	Moorea producens;Moorea producens PAL-8-15-08-1	Bacteria
IT1cds67	WP_014779946.1	57.516	153	64	1	1	153	2	153	3.02e-53	174	153	153	100	100	histidine kinase [Thiocystis violascens]	g-proteobacteria	73141;765911	Thiocystis violascens;Thiocystis violascens DSM 198	Bacteria
IT1cds68	WP_050813920.1	35.961	203	122	3	8	209	44	239	5.40e-32	125	239	209	97	97	hypothetical protein [Acidovorax sp. NO-1]	b-proteobacteria	512030	Acidovorax sp. NO-1	Bacteria
IT1cds70	WP_023002993.1	64.219	858	304	1	1	858	1	855	0.0	1108	865	859	99	99	MULTISPECIES: ATP-dependent chaperone ClpB [Labrenzia]	a-proteobacteria	187304;478070;1397530;1397531	Labrenzia aggregata;Labrenzia;Labrenzia sp. C1B10;Labrenzia sp. C1B70	Bacteria
IT1cds71	POF28581.1	26.744	602	394	8	7	606	19	575	8.82e-54	205	595	700	86	86	methyl-accepting chemotaxis protein [Labrenzia marina]	a-proteobacteria	281252	Labrenzia marina	Bacteria
IT1cds72	WP_104987035.1	52.083	144	68	1	9	152	2	144	3.62e-46	156	147	158	91	91	NADAR family protein [Sorangium cellulosum]	d-proteobacteria	56	Sorangium cellulosum	Bacteria
IT1cds73	PLY16119.1	84.874	476	71	1	13	488	6	480	0.0	865	486	549	87	87	catalase [Sedimenticola sp.]	g-proteobacteria	1940285	Sedimenticola sp.	Bacteria
IT1cds74	WP_078486262.1	90.580	138	13	0	1	138	1	138	2.28e-88	262	138	138	100	100	rubrerythrin [Solemya elarraichensis gill symbiont]	g-proteobacteria	1918949	Solemya elarraichensis gill symbiont	Bacteria
IT1cds75	WP_059419578.1	68.764	445	136	3	4	448	3	444	0.0	634	444	448	99	99	Fe-S oxidoreductase [Sulfuricella sp. T08]	b-proteobacteria	1632857	Sulfuricella sp. T08	Bacteria
IT1cds76	WP_012637417.1	69.948	193	58	0	1	193	2	194	1.01e-99	295	195	194	99	99	DUF3501 family protein [Thioalkalivibrio sulfidiphilus]	g-proteobacteria	396588;1033854	Thioalkalivibrio sulfidiphilus HL-EbGr7;Thioalkalivibrio sulfidiphilus	Bacteria
IT1cds77	PYL06663.1	39.552	134	75	2	61	194	50	177	7.51e-32	122	177	197	68	68	alkyl hydroperoxide reductase [Verrucomicrobia bacterium]	verrucomicrobia	2026799	Verrucomicrobia bacterium	Bacteria
IT1cds78	WP_015279201.1	59.000	100	41	0	6	105	3	102	3.11e-36	128	109	111	90	90	divalent-cation tolerance protein CutA [Thioflavicoccus mobilis]	g-proteobacteria	80679;765912	Thioflavicoccus mobilis;Thioflavicoccus mobilis 8321	Bacteria
IT1cds79	WP_085882865.1	53.252	246	113	1	2	247	3	246	1.87e-83	258	246	247	99	99	cytochrome c biogenesis protein CcdA [Oceanibacterium hippocampi]	a-proteobacteria	745714	Oceanibacterium hippocampi	Bacteria
IT1cds80	WP_058028614.1	69.231	143	43	1	1	143	1	142	3.99e-66	206	142	143	100	100	50S ribosomal protein L13 [Pseudoalteromonas phenolica]	g-proteobacteria	161398	Pseudoalteromonas phenolica	Bacteria
IT1cds81	WP_104485933.1	68.462	130	41	0	1	130	1	130	6.94e-57	182	130	130	100	100	30S ribosomal protein S9 [Oceanisphaera arctica]	g-proteobacteria	641510	Oceanisphaera arctica	Bacteria
IT1cds82	WP_073375597.1	54.070	344	156	2	5	347	4	346	1.14e-126	376	346	347	99	99	N-acetyl-gamma-glutamyl-phosphate reductase [Desulfofustis glycolicus]	d-proteobacteria	51195;1121409	Desulfofustis glycolicus;Desulfofustis glycolicus DSM 9705	Bacteria
IT1cds83	PID61765.1	61.176	85	29	1	1	85	1	81	8.48e-28	105	84	85	100	100	ferredoxin [Gammaproteobacteria bacterium]	g-proteobacteria	1913989	Gammaproteobacteria bacterium	Bacteria
IT1cds84	WP_089728760.1	43.333	300	156	7	1	298	1	288	1.50e-66	219	288	298	100	100	YicC family protein [Candidatus Thiosymbion oneisti]	g-proteobacteria	589554	Candidatus Thiosymbion oneisti	Bacteria
IT1cds85	PCJ41937.1	56.410	195	80	1	5	199	7	196	4.12e-71	224	211	213	92	92	guanylate kinase [Alphaproteobacteria bacterium]	a-proteobacteria	1913988	Alphaproteobacteria bacterium	Bacteria
IT1cds86	OUX80208.1	65.625	64	22	0	1	64	1	64	9.20e-20	88.2	130	131	49	49	DNA-directed RNA polymerase subunit omega [Alphaproteobacteria bacterium TMED89]	a-proteobacteria	1986647	Alphaproteobacteria bacterium TMED89	Bacteria
IT1cds87	PLX84700.1	39.448	725	427	7	14	736	8	722	0.0	550	722	737	98	98	GTP pyrophosphokinase [Desulfuromonas sp.]	d-proteobacteria	892	Desulfuromonas sp.	Bacteria
IT1cds88	WP_109724520.1	64.754	122	43	0	3	124	2	123	1.49e-49	163	127	133	92	92	RidA family protein [Fulvimonas soli]	g-proteobacteria	155197	Fulvimonas soli	Bacteria
IT1cds89	OFZ65695.1	30.508	118	67	6	1	111	1	110	0.003	44.3	115	111	100	100	hypothetical protein A2V79_04375 [Betaproteobacteria bacterium RBG_16_56_24]	b-proteobacteria	1797475	Betaproteobacteria bacterium RBG_16_56_24	Bacteria
IT1cds90	OQX26344.1	31.982	222	146	3	139	357	146	365	1.81e-25	115	371	371	59	59	hypothetical protein BWK80_10830 [Desulfobacteraceae bacterium IS3]	d-proteobacteria	1934248	Desulfobacteraceae bacterium IS3	Bacteria
IT1cds91	PJC76823.1	34.119	636	393	2	11	624	7	638	1.78e-110	356	649	659	93	93	hypothetical protein CO012_00540 [Syntrophobacterales bacterium CG_4_8_14_3_um_filter_49_14]	d-proteobacteria	1974097	Syntrophobacterales bacterium CG_4_8_14_3_um_filter_49_14	Bacteria
IT1cds92	OGR27909.1	63.514	222	81	0	14	235	7	228	1.81e-99	298	233	243	91	91	hypothetical protein A2X83_09670 [Desulfuromonadales bacterium GWD2_54_10]	d-proteobacteria	1797917	Desulfuromonadales bacterium GWD2_54_10	Bacteria
IT1cds93	OIP50039.1	54.955	444	195	3	23	464	13	453	8.08e-164	479	456	470	94	94	replicative DNA helicase [Desulfobacterales bacterium CG2_30_60_27]	d-proteobacteria	1805129;1973981	Desulfobacterales bacterium CG2_30_60_27;Deltaproteobacteria bacterium CG23_combo_of_CG06-09_8_20_14_all_60_8	Bacteria
IT1cds94	PLX38515.1	47.842	278	143	1	36	311	1	278	5.60e-79	251	282	326	85	85	LysR family transcriptional regulator [Rhizobiales bacterium]	a-proteobacteria	1909294	Rhizobiales bacterium	Bacteria
IT1cds95	WP_108882529.1	57.143	196	84	0	1	196	1	196	1.04e-75	235	197	198	99	99	cysteine hydrolase [Anderseniella sp. Alg231-50]	a-proteobacteria	1922226	Anderseniella sp. Alg231-50	Bacteria
IT1cds96	WP_054965811.1	64.255	470	163	4	11	480	7	471	0.0	623	474	481	98	98	amidophosphoribosyltransferase [Thiohalorhabdus denitrificans]	g-proteobacteria	381306	Thiohalorhabdus denitrificans	Bacteria
IT1cds97	WP_009575478.1	30.519	154	106	1	3	156	9	161	8.77e-13	73.6	166	213	72	72	CvpA family protein [gamma proteobacterium IMCC3088]	g-proteobacteria	876044	gamma proteobacterium IMCC3088	Bacteria
IT1cds98	WP_091663761.1	54.167	456	208	1	1	455	1	456	2.62e-171	498	468	459	99	99	DNA repair protein RadA [Alteribacillus iranensis]	firmicutes	930128	Alteribacillus iranensis	Bacteria
IT1cds99	WP_091985502.1	32.773	119	71	1	349	467	109	218	5.04e-05	55.5	225	473	40	25	sporulation protein [Marinobacter gudaonensis]	g-proteobacteria	375760	Marinobacter gudaonensis	Bacteria
IT1cds100	EGW53954.1	51.075	186	82	4	16	198	4	183	3.66e-54	180	185	205	89	89	putative phosphohistidine phosphatase, SixA [endosymbiont of Tevnia jerichonana (vent Tica)]	g-proteobacteria	1049564	endosymbiont of Tevnia jerichonana (vent Tica)	Bacteria
IT1cds101	WP_052716334.1	47.569	576	302	0	291	866	465	1040	0.0	573	1040	876	66	66	EAL domain-containing protein [Magnetospira sp. QH-2]	a-proteobacteria	1288970	Magnetospira sp. QH-2	Bacteria
IT1cds102	PZN04214.1	40.885	384	214	10	5	381	3	380	1.37e-81	264	390	381	99	99	alanine racemase [Firmicutes bacterium]	firmicutes	1879010	Firmicutes bacterium	Bacteria
IT1cds103	OGU15715.1	44.379	169	91	2	7	173	12	179	3.02e-36	133	186	180	93	93	amino acid-binding protein [Geobacteraceae bacterium GWC2_53_11]	d-proteobacteria	1798316	Geobacteraceae bacterium GWC2_53_11	Bacteria
IT1cds104	WP_093290006.1	38.095	147	74	3	252	395	200	332	5.20e-08	65.5	336	400	36	36	SPOR domain-containing protein [Pseudoxanthomonas sp. CF125]	g-proteobacteria	1855303	Pseudoxanthomonas sp. CF125	Bacteria
IT1cds105	WP_069858579.1	44.915	118	61	2	40	154	15	131	1.06e-22	96.7	136	157	73	73	flagellar basal body rod protein FlgB [Desulfoplanes formicivorans]	d-proteobacteria	1592317	Desulfoplanes formicivorans	Bacteria
IT1cds106	OGU15194.1	56.944	144	58	1	7	146	2	145	1.54e-52	172	145	146	96	96	flagellar basal body rod protein FlgC [Geobacteraceae bacterium GWC2_53_11]	d-proteobacteria	1798316	Geobacteraceae bacterium GWC2_53_11	Bacteria
IT1cds107	WP_032469616.1	40.594	101	54	1	8	102	3	103	6.76e-13	68.6	103	102	93	93	flagellar hook-basal body complex protein FliE [Vibrio metoecus]	g-proteobacteria	1481663	Vibrio metoecus	Bacteria
IT1cds108	WP_079447321.1	33.735	83	49	2	4	86	178	254	0.90	38.1	263	88	94	94	molybdenum-dependent transcriptional regulator [Nitrobacter vulgaris]	a-proteobacteria	29421	Nitrobacter vulgaris	Bacteria
IT1cds109	PHQ58122.1	41.593	113	57	4	18	124	10	119	1.98e-14	79.0	569	131	82	82	flagellar M-ring protein FliF [Sulfurimonas sp.]	e-proteobacteria	2022749	Sulfurimonas sp.	Bacteria
IT1cds110	OGU00751.1	35.472	530	310	9	32	550	21	529	4.04e-95	309	529	550	94	94	flagellar M-ring protein FliF [Geobacteraceae bacterium GWC2_48_7]	d-proteobacteria	1798315	Geobacteraceae bacterium GWC2_48_7	Bacteria
IT1cds111	OGR30921.1	39.820	334	197	2	5	338	1	330	1.89e-80	257	330	338	99	99	flagellar motor switch protein FliG [Desulfuromonadales bacterium GWD2_54_10]	d-proteobacteria	1797917	Desulfuromonadales bacterium GWD2_54_10	Bacteria
IT1cds112	OGP15074.1	27.273	165	108	3	63	219	29	189	3.35e-12	75.5	213	355	44	44	hypothetical protein A2052_05230 [Deltaproteobacteria bacterium GWA2_54_12]	d-proteobacteria	1797808	Deltaproteobacteria bacterium GWA2_54_12	Bacteria
IT1cds113	WP_078809890.1	59.434	424	169	3	25	446	15	437	2.89e-178	514	438	449	94	94	flagellar protein export ATPase FliI [Selenihalanaerobacter shriftii]	firmicutes	142842	Selenihalanaerobacter shriftii	Bacteria
IT1cds114	WP_019054360.1	48.441	417	206	5	1	410	1	415	4.43e-126	380	422	423	97	97	ATP-binding protein [Sphingobium xenophagum]	a-proteobacteria	121428	Sphingobium xenophagum	Bacteria
IT1cds115	OGA97486.1	46.602	206	108	2	1	206	1	204	1.09e-58	194	224	231	89	89	hypothetical protein A3E79_04095 [Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_61_11]	b-proteobacteria	1797557	Burkholderiales bacterium RIFCSPHIGHO2_12_FULL_61_11	Bacteria
IT1cds116	OGN93284.1	33.740	492	292	8	37	524	29	490	1.26e-80	270	495	537	91	91	hypothetical protein A2Z75_00295 [Chloroflexi bacterium RBG_13_50_10]	GNS bacteria	1797622	Chloroflexi bacterium RBG_13_50_10	Bacteria
IT1cds117	WP_012175421.1	63.519	233	84	1	350	582	243	474	5.01e-100	321	477	584	40	40	peptidase C14 caspase catalytic subunit p20 [Desulfococcus oleovorans]	d-proteobacteria	96561;181663	Desulfococcus oleovorans Hxd3;Desulfococcus oleovorans	Bacteria
IT1cds118	WP_008680878.1	30.921	304	192	7	7	297	182	480	1.06e-40	158	504	321	91	91	hypothetical protein [Clostridium sp. 7_2_43FAA]	firmicutes	457396	Clostridium sp. 7_2_43FAA	Bacteria
IT1cds119	WP_092787751.1	46.916	616	307	6	1	600	1	612	3.35e-160	481	616	605	99	99	asparagine synthase (glutamine-hydrolyzing) [Rhodospira trueperi]	a-proteobacteria	69960	Rhodospira trueperi	Bacteria
IT1cds120	WP_036543646.1	52.101	238	108	5	2	234	10	246	6.41e-73	231	247	242	96	96	YciK family oxidoreductase [Nitrincola lacisaponensis]	g-proteobacteria	267850	Nitrincola lacisaponensis	Bacteria
IT1cds121	WP_011698775.1	48.571	280	144	0	25	304	34	313	3.47e-82	261	342	330	85	85	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA [Syntrophobacter fumaroxidans]	d-proteobacteria	119484;335543	Syntrophobacter fumaroxidans;Syntrophobacter fumaroxidans MPOB	Bacteria
